date,position_id,position_type,apy_pct
2025-12-22,ethereum PT-reUSDe-25JUN2026,Pendle_LP,18.59772283123085
2025-12-22,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2025-12-22,ethereum PT-sNUSD-5MAR2026,Pendle_LP,15.43467341770485
2025-12-22,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2025-12-22,mainnet ETH/USDC,Uniswap_MM,16.068126957380034
2025-12-22,mainnet WBTC/USDT,Uniswap_MM,15.429320646301994
2025-12-22,unichain WBTC/USDC,Uniswap_MM,15.0430766494345
2025-12-23,arbitrum WBTC/USDC,Uniswap_MM,34.67105423466976
2025-12-23,ethereum PT-reUSDe-25JUN2026,Pendle_LP,18.219210689845493
2025-12-23,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2025-12-23,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2025-12-24,arbitrum WBTC/USDC,Uniswap_MM,19.21003279544542
2025-12-24,ethereum PT-reUSDe-25JUN2026,Pendle_LP,18.34486961199215
2025-12-24,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2025-12-24,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2025-12-25,ethereum PT-reUSDe-25JUN2026,Pendle_LP,21.85168940709535
2025-12-25,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2025-12-25,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2025-12-25,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,19.161076018927343
2025-12-26,arbitrum WBTC/USDC,Uniswap_MM,31.352068738085272
2025-12-26,ethereum PT-reUSDe-25JUN2026,Pendle_LP,22.041321593919232
2025-12-26,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2025-12-26,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2025-12-26,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,28.176753098601935
2025-12-26,mainnet WBTC/USDT,Uniswap_MM,16.45470508587514
2025-12-27,ethereum PT-reUSDe-25JUN2026,Pendle_LP,21.82305553842861
2025-12-27,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2025-12-27,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2025-12-27,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,27.8923476108167
2025-12-28,ethereum PT-reUSDe-25JUN2026,Pendle_LP,21.355984525458876
2025-12-28,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2025-12-28,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2025-12-28,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,27.909217131745816
2025-12-29,arbitrum ETH/USDC,Uniswap_MM,17.701634673679276
2025-12-29,arbitrum WBTC/USDC,Uniswap_MM,34.307402837882975
2025-12-29,ethereum PT-reUSDe-25JUN2026,Pendle_LP,23.43528646618643
2025-12-29,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2025-12-29,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2025-12-29,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,27.069557264121485
2025-12-30,arbitrum WBTC/USDC,Uniswap_MM,26.487598765591247
2025-12-30,ethereum PT-reUSDe-25JUN2026,Pendle_LP,22.612313943755648
2025-12-30,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2025-12-30,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2025-12-30,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,24.838439208685095
2025-12-31,arbitrum WBTC/USDC,Uniswap_MM,16.63974801035243
2025-12-31,ethereum PT-reUSDe-25JUN2026,Pendle_LP,21.357412624557902
2025-12-31,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2025-12-31,ethereum PT-sNUSD-5MAR2026,Pendle_LP,14.247955346518816
2025-12-31,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2025-12-31,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,22.24572294351663
2026-01-01,ethereum PT-reUSDe-25JUN2026,Pendle_LP,18.954072329249648
2026-01-01,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-01,ethereum PT-sNUSD-5MAR2026,Pendle_LP,15.593323348596591
2026-01-01,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-01,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,32.40487215718367
2026-01-02,arbitrum ETH/USDC,Uniswap_MM,25.282676229682053
2026-01-02,arbitrum ETH/USDT,Uniswap_MM,15.006659631248551
2026-01-02,arbitrum WBTC/USDC,Uniswap_MM,38.38976449099143
2026-01-02,ethereum PT-reUSDe-25JUN2026,Pendle_LP,19.458401929070337
2026-01-02,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-02,ethereum PT-sNUSD-5MAR2026,Pendle_LP,15.855360761741984
2026-01-02,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-02,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,35.55128336207582
2026-01-03,ethereum PT-reUSDe-25JUN2026,Pendle_LP,19.45997317971349
2026-01-03,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-03,ethereum PT-sNUSD-5MAR2026,Pendle_LP,15.799375854200814
2026-01-03,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-03,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,35.26847856227067
2026-01-04,arbitrum WBTC/USDC,Uniswap_MM,14.58675083645676
2026-01-04,ethereum PT-reUSDe-25JUN2026,Pendle_LP,19.33576667420519
2026-01-04,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-04,ethereum PT-sNUSD-5MAR2026,Pendle_LP,15.90646459429466
2026-01-04,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-04,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,35.37567759762128
2026-01-05,arbitrum ETH/USDC,Uniswap_MM,24.81947361023492
2026-01-05,arbitrum ETH/USDT,Uniswap_MM,16.387800264781667
2026-01-05,arbitrum WBTC/USDC,Uniswap_MM,32.848038605853105
2026-01-05,ethereum PT-reUSDe-25JUN2026,Pendle_LP,15.865322040635768
2026-01-05,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-05,ethereum PT-sNUSD-5MAR2026,Pendle_LP,16.011998217374877
2026-01-05,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-05,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,33.86564337410237
2026-01-05,mainnet ETH/USDC,Uniswap_MM,23.06123351891472
2026-01-06,arbitrum ETH/USDC,Uniswap_MM,24.506860566628234
2026-01-06,arbitrum ETH/USDT,Uniswap_MM,16.061415852517307
2026-01-06,arbitrum WBTC/USDC,Uniswap_MM,34.63777663683235
2026-01-06,ethereum PT-reUSDe-25JUN2026,Pendle_LP,15.67893784113282
2026-01-06,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-06,ethereum PT-sNUSD-5MAR2026,Pendle_LP,15.78770014234158
2026-01-06,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-06,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,32.50260478950045
2026-01-06,mainnet ETH/USDC,Uniswap_MM,25.718614568198745
2026-01-07,arbitrum ETH/USDC,Uniswap_MM,23.440828649907527
2026-01-07,arbitrum ETH/USDT,Uniswap_MM,14.64575457726375
2026-01-07,arbitrum WBTC/USDC,Uniswap_MM,30.69109341484457
2026-01-07,ethereum PT-reUSDe-25JUN2026,Pendle_LP,15.555185905800906
2026-01-07,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-07,ethereum PT-sNUSD-5MAR2026,Pendle_LP,15.507099884315071
2026-01-07,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-07,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,30.72595790624416
2026-01-07,mainnet ETH/USDC,Uniswap_MM,18.65068126474447
2026-01-08,arbitrum ETH/USDC,Uniswap_MM,23.40812244752307
2026-01-08,arbitrum ETH/USDT,Uniswap_MM,14.28167307792224
2026-01-08,arbitrum WBTC/USDC,Uniswap_MM,31.6877088974867
2026-01-08,ethereum PT-reUSDe-25JUN2026,Pendle_LP,15.69918687912948
2026-01-08,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-08,ethereum PT-sNUSD-5MAR2026,Pendle_LP,14.951572101603375
2026-01-08,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-08,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,16.912610791599377
2026-01-08,mainnet ETH/USDC,Uniswap_MM,20.81004641190187
2026-01-09,arbitrum ETH/USDC,Uniswap_MM,24.597708320478375
2026-01-09,arbitrum ETH/USDT,Uniswap_MM,14.96168896272506
2026-01-09,arbitrum WBTC/USDC,Uniswap_MM,33.315343424660895
2026-01-09,ethereum PT-reUSDe-25JUN2026,Pendle_LP,15.57908616476838
2026-01-09,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-09,ethereum PT-sNUSD-5MAR2026,Pendle_LP,14.762641973728249
2026-01-09,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-09,mainnet ETH/USDC,Uniswap_MM,23.384978509217888
2026-01-10,ethereum PT-reUSDe-25JUN2026,Pendle_LP,15.593217923970888
2026-01-10,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-10,ethereum PT-sNUSD-5MAR2026,Pendle_LP,14.394049017014002
2026-01-10,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-11,ethereum PT-reUSDe-25JUN2026,Pendle_LP,15.708670616360395
2026-01-11,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-11,ethereum PT-sNUSD-5MAR2026,Pendle_LP,14.248978313456972
2026-01-11,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-12,arbitrum ETH/USDC,Uniswap_MM,28.109104192444867
2026-01-12,arbitrum ETH/USDT,Uniswap_MM,14.598150379502956
2026-01-12,arbitrum WBTC/USDC,Uniswap_MM,36.51942782181577
2026-01-12,ethereum PT-reUSDe-25JUN2026,Pendle_LP,15.59479917920537
2026-01-12,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-12,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-12,mainnet ETH/USDC,Uniswap_MM,19.178170615494555
2026-01-12,mainnet WBTC/USDT,Uniswap_MM,14.718386145595774
2026-01-13,arbitrum ETH/USDC,Uniswap_MM,31.273358151781576
2026-01-13,arbitrum ETH/USDT,Uniswap_MM,22.653287703251458
2026-01-13,arbitrum WBTC/USDC,Uniswap_MM,40.765635256167634
2026-01-13,ethereum PT-reUSDe-25JUN2026,Pendle_LP,16.125155333077217
2026-01-13,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-13,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-13,mainnet ETH/USDC,Uniswap_MM,26.73968869171851
2026-01-13,mainnet WBTC/USDT,Uniswap_MM,29.019449259840645
2026-01-13,unichain WBTC/USDC,Uniswap_MM,14.02809780783388
2026-01-14,arbitrum ETH/USDC,Uniswap_MM,33.56680561612682
2026-01-14,arbitrum ETH/USDT,Uniswap_MM,25.18613851954291
2026-01-14,arbitrum WBTC/USDC,Uniswap_MM,28.744665337812098
2026-01-14,ethereum PT-reUSDe-25JUN2026,Pendle_LP,16.34850658739517
2026-01-14,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-14,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-14,mainnet ETH/USDC,Uniswap_MM,26.261058379469095
2026-01-15,arbitrum ETH/USDC,Uniswap_MM,30.631101709345725
2026-01-15,arbitrum ETH/USDT,Uniswap_MM,22.59911058044816
2026-01-15,arbitrum WBTC/USDC,Uniswap_MM,28.979550206446227
2026-01-15,ethereum PT-reUSDe-25JUN2026,Pendle_LP,14.77144093095999
2026-01-15,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-15,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-15,mainnet ETH/USDC,Uniswap_MM,31.0625166841196
2026-01-16,arbitrum ETH/USDC,Uniswap_MM,16.708095457435178
2026-01-16,arbitrum WBTC/USDC,Uniswap_MM,19.549956257846024
2026-01-16,ethereum PT-reUSDe-25JUN2026,Pendle_LP,14.734324802486196
2026-01-16,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-16,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-17,ethereum PT-reUSDe-25JUN2026,Pendle_LP,14.6880232860062
2026-01-17,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-17,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-18,ethereum PT-reUSDe-25JUN2026,Pendle_LP,14.59182718685465
2026-01-18,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-18,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-19,arbitrum ETH/USDC,Uniswap_MM,25.219945583368418
2026-01-19,arbitrum ETH/USDT,Uniswap_MM,23.927320937930723
2026-01-19,arbitrum WBTC/USDC,Uniswap_MM,27.530128833011258
2026-01-19,ethereum PT-reUSDe-25JUN2026,Pendle_LP,14.543548797367675
2026-01-19,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-19,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-19,mainnet ETH/USDT,Uniswap_MM,25.02114395401125
2026-01-20,arbitrum ETH/USDC,Uniswap_MM,35.884764852427296
2026-01-20,arbitrum ETH/USDT,Uniswap_MM,40.317351236434725
2026-01-20,arbitrum WBTC/USDC,Uniswap_MM,48.14845428606385
2026-01-20,ethereum PT-reUSDe-25JUN2026,Pendle_LP,18.905654816968585
2026-01-20,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-20,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-20,mainnet ETH/USDC,Uniswap_MM,20.48530453803848
2026-01-21,arbitrum ETH/USDC,Uniswap_MM,34.52891331525897
2026-01-21,arbitrum ETH/USDT,Uniswap_MM,34.42020483211006
2026-01-21,arbitrum WBTC/USDC,Uniswap_MM,58.01572077325547
2026-01-21,ethereum PT-reUSDe-25JUN2026,Pendle_LP,18.723725534470407
2026-01-21,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-21,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-21,mainnet ETH/USDC,Uniswap_MM,30.07399232631545
2026-01-21,mainnet ETH/USDT,Uniswap_MM,18.76589165665742
2026-01-21,mainnet WBTC/USDT,Uniswap_MM,21.285310546030953
2026-01-21,unichain WBTC/USDC,Uniswap_MM,22.018068523413465
2026-01-22,arbitrum ETH/USDC,Uniswap_MM,20.24633647224438
2026-01-22,arbitrum ETH/USDT,Uniswap_MM,26.319637018772852
2026-01-22,arbitrum WBTC/USDC,Uniswap_MM,29.072884739046263
2026-01-22,ethereum PT-reUSDe-25JUN2026,Pendle_LP,20.84116731597915
2026-01-22,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-22,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-22,mainnet ETH/USDC,Uniswap_MM,15.417241611379826
2026-01-23,arbitrum ETH/USDC,Uniswap_MM,17.89258238989869
2026-01-23,arbitrum ETH/USDT,Uniswap_MM,21.574943337949723
2026-01-23,arbitrum WBTC/USDC,Uniswap_MM,29.978264541601053
2026-01-23,ethereum PT-reUSDe-25JUN2026,Pendle_LP,20.618410883276304
2026-01-23,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-23,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-24,ethereum PT-reUSDe-25JUN2026,Pendle_LP,20.46553147716618
2026-01-24,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-24,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-25,arbitrum ETH/USDT,Uniswap_MM,15.58984107821858
2026-01-25,arbitrum WBTC/USDC,Uniswap_MM,27.4004733601605
2026-01-25,ethereum PT-reUSDe-25JUN2026,Pendle_LP,20.283387777660657
2026-01-25,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-25,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-26,arbitrum ETH/USDC,Uniswap_MM,15.924356334242756
2026-01-26,arbitrum ETH/USDT,Uniswap_MM,22.0799838385328
2026-01-26,arbitrum WBTC/USDC,Uniswap_MM,33.831236151376274
2026-01-26,ethereum PT-reUSDe-25JUN2026,Pendle_LP,20.106785623099658
2026-01-26,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-26,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-26,mainnet ETH/USDC,Uniswap_MM,15.286490716791858
2026-01-26,mainnet WBTC/USDT,Uniswap_MM,15.21841265943237
2026-01-27,arbitrum ETH/USDC,Uniswap_MM,17.810617327033267
2026-01-27,arbitrum ETH/USDT,Uniswap_MM,22.938223747323455
2026-01-27,arbitrum WBTC/USDC,Uniswap_MM,28.70488355487536
2026-01-27,ethereum PT-reUSDe-25JUN2026,Pendle_LP,16.05886976398516
2026-01-27,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-27,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-28,arbitrum ETH/USDC,Uniswap_MM,26.498548101239933
2026-01-28,arbitrum ETH/USDT,Uniswap_MM,36.44372513689461
2026-01-28,arbitrum WBTC/USDC,Uniswap_MM,35.68807548056577
2026-01-28,ethereum PT-reUSDe-25JUN2026,Pendle_LP,16.004998923139002
2026-01-28,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-28,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-29,arbitrum ETH/USDC,Uniswap_MM,19.447253104582117
2026-01-29,arbitrum ETH/USDT,Uniswap_MM,25.858469096700837
2026-01-29,arbitrum WBTC/USDC,Uniswap_MM,42.74269514492199
2026-01-29,ethereum PT-reUSDe-25JUN2026,Pendle_LP,18.457778779178348
2026-01-29,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-29,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-29,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,16.629470405797765
2026-01-29,mainnet ETH/USDC,Uniswap_MM,17.84365296442062
2026-01-29,mainnet WBTC/USDC,Uniswap_MM,18.064494676991224
2026-01-29,unichain WBTC/USDC,Uniswap_MM,16.93000365367275
2026-01-30,arbitrum ETH/USDC,Uniswap_MM,24.85691081077995
2026-01-30,arbitrum ETH/USDT,Uniswap_MM,20.821568953606732
2026-01-30,arbitrum WBTC/USDC,Uniswap_MM,50.1300362847221
2026-01-30,arbitrum WBTC/USDT,Uniswap_MM,25.52817189441196
2026-01-30,ethereum PT-reUSDe-25JUN2026,Pendle_LP,18.305350311517778
2026-01-30,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-30,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-30,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,16.430150781039565
2026-01-30,mainnet ETH/USDC,Uniswap_MM,29.799638365953463
2026-01-30,mainnet WBTC/USDC,Uniswap_MM,18.60993394188001
2026-01-30,unichain WBTC/USDC,Uniswap_MM,18.604573075823826
2026-01-30,unichain WBTC/USDT,Uniswap_MM,16.487858404873194
2026-01-31,arbitrum ETH/USDC,Uniswap_MM,16.122186148207664
2026-01-31,arbitrum WBTC/USDC,Uniswap_MM,38.82407224833664
2026-01-31,ethereum PT-reUSDe-25JUN2026,Pendle_LP,17.61705185333479
2026-01-31,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-01-31,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-01-31,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,16.093224457236026
2026-01-31,mainnet ETH/USDC,Uniswap_MM,44.19682201282155
2026-01-31,mainnet WBTC/USDC,Uniswap_MM,25.657737425192412
2026-01-31,unichain WBTC/USDT,Uniswap_MM,18.29596539109111
2026-02-01,arbitrum WBTC/USDC,Uniswap_MM,31.775351488925953
2026-02-01,ethereum PT-reUSDe-25JUN2026,Pendle_LP,17.279991615829324
2026-02-01,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-02-01,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-02-01,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,15.89406991262049
2026-02-01,mainnet ETH/USDC,Uniswap_MM,22.01256662260518
2026-02-01,mainnet WBTC/USDC,Uniswap_MM,16.478000845407013
2026-02-02,arbitrum WBTC/USDC,Uniswap_MM,46.1930079392848
2026-02-02,ethereum PT-reUSDe-25JUN2026,Pendle_LP,16.681752110494074
2026-02-02,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-02-02,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-02-02,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,15.938665963757307
2026-02-02,mainnet ETH/USDC,Uniswap_MM,20.843662645011516
2026-02-02,mainnet WBTC/USDC,Uniswap_MM,17.727530960376612
2026-02-02,unichain WBTC/USDC,Uniswap_MM,16.51884679595213
2026-02-02,unichain WBTC/USDT,Uniswap_MM,15.397287912679236
2026-02-03,arbitrum WBTC/USDC,Uniswap_MM,34.11669707202898
2026-02-03,ethereum PT-reUSDe-25JUN2026,Pendle_LP,17.078521969205607
2026-02-03,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-02-03,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-02-03,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,15.758051660002748
2026-02-03,mainnet ETH/USDC,Uniswap_MM,23.302431541168367
2026-02-03,mainnet WBTC/USDC,Uniswap_MM,17.81853519552958
2026-02-04,arbitrum WBTC/USDC,Uniswap_MM,29.041565891733157
2026-02-04,ethereum PT-USDe-5FEB2026,Pendle_LP,21.048346478066353
2026-02-04,ethereum PT-reUSDe-25JUN2026,Pendle_LP,17.1413085707192
2026-02-04,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-02-04,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-02-04,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,14.913595704257704
2026-02-04,mainnet ETH/USDC,Uniswap_MM,23.210407404645306
2026-02-04,mainnet WBTC/USDC,Uniswap_MM,18.06601270501406
2026-02-04,mainnet WBTC/USDT,Uniswap_MM,14.222117553713955
2026-02-05,arbitrum ETH/USDC,Uniswap_MM,19.57210465638111
2026-02-05,arbitrum WBTC/USDC,Uniswap_MM,31.30733691122644
2026-02-05,ethereum PT-reUSDe-25JUN2026,Pendle_LP,16.490446431127996
2026-02-05,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-02-05,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-02-05,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,15.250892920502682
2026-02-05,mainnet ETH/USDC,Uniswap_MM,39.74207704251515
2026-02-05,mainnet ETH/USDT,Uniswap_MM,20.575983086338525
2026-02-05,mainnet USDC/cbBTC,Uniswap_MM,64.81931283150043
2026-02-05,mainnet WBTC/USDC,Uniswap_MM,44.19897253514547
2026-02-05,mainnet WBTC/USDT,Uniswap_MM,38.70635526233799
2026-02-06,arbitrum ETH/USDC,Uniswap_MM,16.632968849355077
2026-02-06,arbitrum WBTC/USDC,Uniswap_MM,27.22512006706716
2026-02-06,arbitrum WBTC/USDT,Uniswap_MM,93.83071413013516
2026-02-06,ethereum PT-reUSDe-25JUN2026,Pendle_LP,16.852987295567253
2026-02-06,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-02-06,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-02-06,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,15.691564623111043
2026-02-06,mainnet ETH/USDC,Uniswap_MM,23.99626776272768
2026-02-06,mainnet ETH/USDT,Uniswap_MM,17.06686667555176
2026-02-06,mainnet USDC/cbBTC,Uniswap_MM,79.36591296798555
2026-02-06,mainnet WBTC/USDC,Uniswap_MM,35.108198952758435
2026-02-06,mainnet WBTC/USDT,Uniswap_MM,27.49390194939984
2026-02-06,unichain WBTC/USDC,Uniswap_MM,22.321901333207673
2026-02-07,arbitrum ETH/USDC,Uniswap_MM,26.851605988444355
2026-02-07,arbitrum WBTC/USDC,Uniswap_MM,24.557984717480128
2026-02-07,arbitrum WBTC/USDT,Uniswap_MM,112.11298431244678
2026-02-07,ethereum PT-reUSDe-25JUN2026,Pendle_LP,16.339953255328858
2026-02-07,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-02-07,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-02-07,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,14.911938291554428
2026-02-07,mainnet ETH/USDC,Uniswap_MM,33.09006603658503
2026-02-07,mainnet USDC/cbBTC,Uniswap_MM,19.68120708411472
2026-02-07,mainnet WBTC/USDC,Uniswap_MM,23.809632787689814
2026-02-07,unichain WBTC/USDC,Uniswap_MM,20.72329914121027
2026-02-08,arbitrum PT-thBILL-18JUN2026,Pendle_LP,94.4762241634028
2026-02-08,arbitrum WBTC/USDT,Uniswap_MM,56.00785571980097
2026-02-08,ethereum PT-reUSDe-25JUN2026,Pendle_LP,16.03235471108297
2026-02-08,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
2026-02-08,ethereum PT-sNUSD-5MAR2026,Pendle_PT,18.00000235463446
2026-02-08,ethereum PT-ynRWAx-15OCT2026,Pendle_LP,15.436615104289825
2026-02-08,mainnet ETH/USDC,Uniswap_MM,19.516844694422858
2026-02-08,mainnet USDC/cbBTC,Uniswap_MM,25.388100937769075
2026-02-08,mainnet WBTC/USDC,Uniswap_MM,20.72449254805953
2026-02-09,arbitrum ETH/USDC,Uniswap_MM,14.482119077397504
2026-02-09,arbitrum PT-thBILL-18JUN2026,Pendle_LP,93.03818684807013
2026-02-09,arbitrum WBTC/USDC,Uniswap_MM,23.72614044522308
2026-02-09,arbitrum WBTC/USDT,Uniswap_MM,88.53626362167464
2026-02-09,ethereum PT-reUSDe-25JUN2026,Pendle_LP,16.264435454034167
2026-02-09,ethereum PT-reUSDe-25JUN2026,Pendle_PT,20.00000129857733
